id,x,y,z,tonn,blockvalue,destination,Au (oz/ton),Ag (oz/ton),Cu %
14122,10,30,40,30108,-49620,2,0.0,1.016041450777202,0.01876165803108808
12097,10,30,42,26676,-38206,1,0.0,1.0683333333333334,0.009394736842105263
10077,10,30,44,12480,-16348,1,0.0,1.108,0.0
30647,10,32,24,12448.800000000001,-23568,2,0.0,1.0533333333333335,0.021333333333333333
28683,10,32,26,33196.799999999996,-62240,2,0.0,1.0362500000000003,0.010625000000000002
26632,10,32,28,33196.799999999996,-61576,2,0.0,1.0465000000000004,0.006125000000000001
24581,10,32,30,33196.799999999996,-60912,2,0.0,1.0465000000000004,0.005125000000000003
22543,10,32,32,31824,-57756,2,0.0,1.03625,0.014374999999999999
20436,10,32,34,31824,-57120,2,0.0,1.026,0.018125
18309,10,32,36,31824,-56484,2,0.0,1.026,0.019874999999999997
16232,10,32,38,31824,-55848,2,0.0,1.03625,0.015000000000000001
14171,10,32,40,30108,-49620,2,0.0,1.0429948186528497,0.01255181347150259
12146,10,32,42,26676,-38206,1,0.0,1.075938596491228,0.014315789473684212
10126,10,32,44,12480,-16348,1,0.0,1.108,0.0
28749,10,34,26,8299.2,-15560,2,0.0,1.026,0.011499999999999998
26701,10,34,28,29047.199999999997,-53858,2,0.0,1.0611428571428574,0.005428571428571429
24642,10,34,30,33196.799999999996,-60912,2,0.0,1.0670000000000004,0.0056250000000000015
22598,10,34,32,32167.199999999997,-58382,2,0.0,1.0674374393792434,0.017313288069835116
20491,10,34,34,31824,-57120,2,0.0,1.026,0.023249999999999996
18359,10,34,36,31824,-56484,2,0.0,1.026,0.0052499999999999995
16280,10,34,38,31824,-55848,2,0.0,1.03625,0.006625000000000001
14217,10,34,40,28392,-43952,1,0.0,1.0735329670329672,0.006585164835164836
12192,10,34,42,24960,-32696,1,0.0,1.108,0.0
10171,10,34,44,12480,-16348,1,0.0,1.108,0.0
24695,10,36,30,20748.0,-38049,2,0.0,1.0588000000000002,0.009200000000000002
22649,10,36,32,32338.800000000003,-58695,2,0.0,1.057130728412928,0.022857694163048718
20541,10,36,34,31824,-57120,2,0.0,1.0465,0.019125
18406,10,36,36,31824,-56484,2,0.0,1.0465,0.005125
16323,10,36,38,30108,-50100,2,0.0,1.0646632124352333,0.007134715025906736
14260,10,36,40,24960,-32696,1,0.0,1.108,0.0
12236,10,36,42,24960,-32696,1,0.0,1.108,0.0
10213,11,36,44,3120,-4087,1,0,1.108,0
22694,10,38,32,8299.2,-15062,2,0.0,1.026,0.042
20588,10,38,34,27846,-49960,2,0.0,1.0611428571428572,0.03728571428571429
18455,10,38,36,31824,-56484,2,0.0,1.067,0.013625
16363,10,38,38,30108,-50100,2,0.0,1.0646632124352333,0.004756476683937824
14299,10,38,40,24960,-32696,1,0.0,1.108,0.0
12275,10,38,42,24960,-32696,1,0.0,1.108,0.0
18495,10,40,36,24211.199999999997,-42972,2,0.0,1.0529458762886599,0.012763530927835056
16396,10,40,38,30966,-52974,2,0.0,1.0658639798488665,0.0038539042821158693
14333,10,40,40,27534,-41158,1,0.0,1.108,0.0
12309,10,40,42,24960,-32696,1,0.0,1.108,0.0
18526,10,42,36,16598.4,-29460,2,0.0,1.026,0.0275
16422,10,42,38,31824,-55848,2,0.0,1.09775,0.003
14358,10,42,40,30108,-49620,2,0.0,1.108,0.0
12333,10,42,42,24960,-32696,1,0.0,1.108,0.0
18547,10,44,36,16255.2,-28851,2,0.0,1.026,0.013010556621880998
16440,10,44,38,31824,-55848,2,0.0,1.026,0.0065
14372,10,44,40,30966,-52414,2,0.0,1.0447959697732998,0.004367758186397985
12347,10,44,42,24960,-32696,1,0.0,1.108,0.0
18560,10,46,36,15911.96,-28242,2,0.009,1.026,0.00675
16454,10,46,38,31823.97,-55848,2,0.0071249994893786035,1.026,0.007249999921442861
14386,10,46,40,31823.979999999996,-55208,2,0.004249996386372792,1.0260000000000002,0.0048749996072144355
12359,10,46,42,19577.989999999998,-27277,1,0.0020318684400186127,1.1080000000000003,0.0008127473760074451
18572,10,48,36,15911.96,-28242,2,0.008499999999999999,1.026,0.01
16468,10,48,38,27845.989999999998,-48847,2,0.00399999856352746,1.026,0.008142857194159735
14400,10,48,40,31823.989999999998,-55208,2,0.000999997800401521,1.026,0.005250000707013798
12369,10,48,42,15912,-27368,2,0.0,1.067,0.0065
17516,10,50,36,7956,-14082,2,0.0,1.026,0.013
15441,10,50,38,23868,-41846,2,0.0,1.0396666666666667,0.008333333333333333
14412,10,50,40,31824,-55208,2,0.0,1.05675,0.004625000000000001
12375,10,50,42,15912,-27368,2,0.0,1.067,0.0037500000000000003
16491,10,52,38,15912,-27924,2,0.0,1.026,0.007500000000000001
14424,10,52,40,31824,-55208,2,0.0,1.067,0.005125
16503,10,54,38,11934,-20923,2,0.0,1.026,0.008
14436,10,54,40,27846,-48287,2,0.0,1.0611428571428572,0.006857142857142857
14445,10,56,40,11934,-20723,2,0.0,1.026,0.009000000000000001
10300,13,9,43,3120,-4087,1,0,1.108,0
8284,12,8,44,21840,-28609,1,0.0,1.108,0.0
12406,12,10,40,9360,-12261,1,0.0,1.108,0.0
11353,12,10,42,24960,-32696,1,0.0,1.108,0.0
9331,12,10,44,24960,-32696,1,0.0,1.108,0.0
7530,12,10,46,12480,-16348,1,0.0,1.108,0.0
16636,13,13,37,3978,-7041,2,0,0.975,0.007
14493,12,12,38,21840,-28609,1,0.0,1.108,0.0
13448,12,12,40,24960,-32696,1,0.0,1.108,0.0
11424,12,12,42,24960,-32696,1,0.0,1.108,0.0
9414,12,12,44,24960,-32696,1,0.0,1.108,0.0
7569,12,12,46,21840,-28609,1,0.0,1.108,0.0
6173,12,12,48,6240,-8174,1,0.0,1.108,0.0
21988,12,14,32,8034,-14581,2,0.0,0.975,0.04202912621359223
19879,12,14,34,19890,-35680,2,0.0,0.975,0.0206
17723,12,14,36,30966,-53530,2,0.0,0.9884005037783374,0.00989168765743073
15605,12,14,38,25818,-35610,1,0.0,1.0875075528700906,0.000770392749244713
13522,12,14,40,24960,-32696,1,0.0,1.108,0.0
11511,12,14,42,24960,-32696,1,0.0,1.108,0.0
9505,12,14,44,24960,-32696,1,0.0,1.108,0.0
7650,12,14,46,18720,-24522,1,0.0,1.108,0.0
6292,13,15,48,3120,-4087,1,0,1.108,0
23050,12,16,30,12168,-22266,2,0.0,0.975,0.034
22004,12,16,32,32058,-58182,2,0.0,0.9749999999999999,0.019537712895377125
19901,12,16,34,31824,-57120,2,0.0,0.975,0.00975
17772,12,16,36,31824,-56484,2,0.0,0.975,0.010875000000000001
15673,12,16,38,30966,-52974,2,0.0,0.9884005037783374,0.010919395465994963
13606,12,16,40,25818,-35530,1,0.0,1.0875075528700906,0.001540785498489426
11599,12,16,42,24960,-32696,1,0.0,1.108,0.0
9597,12,16,44,24960,-32696,1,0.0,1.108,0.0
7745,12,16,46,24960,-32696,1,0.0,1.108,0.0
6332,12,16,48,12480,-16348,1,0.0,1.108,0.0
23090,12,18,30,16317.6,-29859,2,0.0,0.975,0.028977055449330782
22051,12,18,32,32385.6,-58776,2,0.0,0.9749999999999999,0.03290895953757225
19954,12,18,34,32136,-57680,2,0.0,0.9749999999999999,0.013902912621359221
17831,12,18,36,31824,-56484,2,0.000625,0.975,0.0095
15742,12,18,38,31824,-55848,2,0.004,0.975,0.016125
13690,12,18,40,28392,-43992,1,0.002942307692307693,1.0334615384615384,0.014711538461538462
11688,12,18,42,24960,-32696,1,0.0,1.108,0.0
9691,12,18,44,24960,-32696,1,0.0,1.108,0.0
7842,12,18,46,24960,-32696,1,0.0,1.108,0.0
6408,12,18,48,9360,-12261,1,0.0,1.108,0.0
23147,12,20,30,20748.0,-38007,2,0.002,0.975,0.021200000000000004
22112,12,20,32,32822.4,-59572,2,0.0,0.9749999999999999,0.0399106463878327
20021,12,20,34,32370,-58100,2,0.0,0.9749999999999999,0.02477590361445783
17903,12,20,36,31824,-56484,2,0.0025,0.975,0.011875
15820,12,20,38,31824,-55848,2,0.00525,0.975,0.01475
13774,12,20,40,30966,-52414,2,0.003982367758186399,0.9884005037783374,0.021967254408060456
11776,12,20,42,26676,-38206,1,0.0,1.0683333333333334,0.0076052631578947365
9780,12,20,44,24960,-32696,1,0.0,1.108,0.0
7921,12,20,46,24960,-32696,1,0.0,1.108,0.0
29397,13,23,25,4914,82078,1,0.058,1.046,0.043
27362,12,22,26,13977.6,195506,1,0.047460937499999994,1.024921875,0.024890625
25264,12,22,28,30576.0,334339,2,0.036875,0.9978214285714285,0.015207142857142857
24233,12,22,30,33103.2,-60741,2,0.002757775683317625,0.9750000000000002,0.018977379830348733
22180,12,22,32,32728.79,-59401,2,0.0032564332503584766,0.975,0.020916109028167554
20093,12,22,34,32057.979999999996,-57540,2,0.004467150456766147,0.9749999999999999,0.010965933287125392
17979,12,22,36,31824,-56484,2,0.00575,0.975,0.012125000000000002
15900,12,22,38,31824,-55848,2,0.004375,0.975,0.017125000000000005
13859,12,22,40,31824,-55208,2,0.00125,0.975,0.019375
11854,12,22,42,28392,-43676,2,0.0,1.0334615384615384,0.009947802197802197
9857,12,22,44,21840,-28609,1,0.0,1.108,0.0
7974,12,22,46,3120,-4087,1,0,1.108,0
32340,12,24,22,8580,-16429,2,0.009,0.824,0.0355
30430,12,24,24,29484,312265,1,0.042499999999999996,1.046,0.05700000000000001
28423,12,24,26,37018.8,1058693,1,0.08341002949852507,1.0221238938053097,0.028480825958702063
26357,12,24,28,36254.4,665100,1,0.057966867469879516,1.0134939759036146,0.017240963855421686
24300,12,24,30,32822.4,-60228,2,0.0032500000000000003,0.9749999999999999,0.03049144486692015
22251,12,24,32,32447.959999999992,-58888,2,0.0038749952231203447,0.9750000000000003,0.028625000770464468
20168,12,24,34,32135.959999999992,-57680,2,0.00396116002135925,0.9750000000000001,0.015220870016019442
18058,12,24,36,31902,-56623,2,0.002244498777506113,0.9749999999999999,0.015623471882640587
15982,12,24,38,31824,-55848,2,0.0,0.975,0.027250000000000003
13942,12,24,40,31824,-55208,2,0.0,0.975,0.015499999999999998
11923,12,24,42,22152,-35542,2,0.0,1.0124647887323943,0.0062852112676056344
34822,13,27,19,4290,-8365,2,0.009,0.824,0.005
33251,12,26,20,21450,-41481,2,0.009600000000000001,0.824,0.0168
32361,12,26,22,34319.979999999996,-65716,2,0.00887500109265798,0.8240000000000001,0.04337499992715614
30461,12,26,24,39312,233592,1,0.030374999999999996,1.0460000000000003,0.07200000000000001
28487,12,26,26,36254.4,1065767,2,0.0833433734939759,1.0134939759036146,0.03565060240963855
26424,12,26,28,36254.380000000005,192431,2,0.023807237635838755,1.0303012353266006,0.01592168946207327
24371,12,26,30,32822.350000000006,-60228,2,0.008002850801359436,0.9749999999999999,0.018350759467253255
22326,12,26,32,32447.969999999994,-58888,2,0.0072499993065822015,0.9750000000000002,0.021999994760843283
20244,12,26,34,32213.96,-57820,2,0.0075012100344074425,0.975,0.015489105033966642
18135,12,26,36,32135.979999999996,-57038,2,0.006495144383336061,0.975,0.012245146094813354
16058,12,26,38,32136,-56396,2,0.00575242718446602,0.975,0.01062378640776699
14014,12,26,40,31824,-55208,2,0.00625,0.975,0.007124999999999999
11989,12,26,42,30966,-51861,2,0.002312342569269522,0.9884005037783374,0.007065491183879093
34846,12,28,18,12870,-25138,2,0.009666666666666667,0.824,0.005666666666666667
33277,12,28,20,30030,-58082,2,0.00842857142857143,0.824,0.04228571428571428
32413,12,28,22,34319.969999999994,-65716,2,0.008125000983392468,0.8240000000000001,0.04462500346008462
30523,12,28,24,39312,4123,1,0.013124999999999998,1.0537500000000002,0.085
28553,12,28,26,35489.98,418834,1,0.04220617284089762,1.0044923243123836,0.04072001308538353
26494,12,28,28,33196.729999999996,-50619,2,0.0073749977783956425,0.9916250350561638,0.05887498226481947
24445,12,28,30,33009.53,-46929,2,0.009257089392063446,0.9750000000000001,0.08300852178143706
22404,12,28,32,32447.949999999997,-58888,2,0.0074999992295353025,0.9750000000000002,0.016624998189407957
20312,12,28,34,32370,-58100,2,0.006874698795180723,0.9749999999999998,0.00900722891566265
18202,12,28,36,31823.989999999998,-56484,2,0.0061249994108218365,0.975,0.006124999725050191
16124,12,28,38,31824,-55848,2,0.006124999999999999,0.975,0.00875
14071,12,28,40,31824,-55208,2,0.0062499999999999995,0.975,0.013125000000000001
12046,12,28,42,31824,-54576,2,0.0015,0.975,0.008875
35584,12,30,18,17160,-33546,2,0.010000000000000002,0.8925,0.023250000000000003
34139,12,30,20,34944,-17194,2,0.012428571428571431,0.8799419642857141,0.06240624999999999
32470,12,30,22,36815.95999999999,-38252,2,0.009269070261919017,0.9338771635997,0.0533771293754122
30585,12,30,24,39312,-47262,2,0.011250000000000001,0.9622499999999998,0.072625
28619,12,30,26,34725.56,47514,2,0.017185545171913716,0.9874811023925892,0.04069813445773086
26564,12,30,28,33196.73,-27408,1,0.008500000753086222,1.0005000076814794,0.10912501713271157
24519,12,30,30,33025.189999999995,-30421,2,0.011497402437351612,1.000367508862175,0.08862590828394933
22480,12,30,32,32323.14,-58664,2,0.008015925742362902,1.0005,0.025856660584336794
20379,12,30,34,31980,-57400,2,0.006375609756097561,1.0003756097560974,0.018358536585365855
18258,12,30,36,31824,-56484,2,0.00575,1.0005,0.02325
16181,12,30,38,31824,-55848,2,0.005625,1.0005,0.01625
14124,12,30,40,31824,-55208,2,0.005999999999999999,1.0005,0.0165
12099,12,30,42,31824,-54576,2,0.0013750000000000001,0.975,0.023625
10079,12,30,44,6240,-8174,1,0.0,1.108,0.0
34195,12,32,20,12870,-24880,2,0.009,0.961,0.064
32528,12,32,22,33773.99,19450,1,0.018203236573469703,0.9823879970948057,0.03803695210426722
30648,12,32,24,39312,-73692,2,0.010875,0.954875,0.050249999999999996
28685,12,32,26,37018.770000000004,-44187,2,0.014330388070700348,0.9178140716182627,0.03579057840117323
26634,12,32,28,33196.72,-51132,2,0.008624999999999997,1.0259999999999998,0.049874999999999996
24583,12,32,30,32510.4,-47520,2,0.00925,1.026,0.03437476007677543
22545,12,32,32,31824,-57756,2,0.00225,1.026,0.033249999999999995
20438,12,32,34,31824,-57120,2,0.001625,1.026,0.032624999999999994
18311,12,32,36,31824,-56484,2,0.00125,1.026,0.034999999999999996
16234,12,32,38,31824,-55848,2,0.0032500000000000003,1.026,0.0265
14173,12,32,40,31824,-55208,2,0.004375,1.026,0.012750000000000001
12148,12,32,42,31824,-54576,2,0.0013750000000000001,1.0171249999999998,0.04737500000000001
10128,12,32,44,6240,-8174,1,0.0,1.108,0.0
31679,13,34,23,4914,132,1,0.019,1.108,0.015
30708,12,34,24,24570,-46533,2,0.0094,0.961,0.0152
28750,12,34,26,37783.18,-66162,2,0.013552025530937312,0.8988034008783803,0.01416185191399983
26703,12,34,28,33196.740000000005,-61576,2,0.0062499962345700195,1.0259999999999998,0.010875000075308597
24644,12,34,30,33025.18,-60598,2,0.005340573768258037,1.026,0.012125648974509752
22600,12,34,32,31995.6,-58069,2,0.0008703071672354949,1.026,0.03625938566552902
20493,12,34,34,31824,-57120,2,0.002,1.026,0.02825
18361,12,34,36,31824,-56484,2,0.0031250000000000006,1.026,0.012249999999999999
16282,12,34,38,31824,-55848,2,0.003125,1.026,0.015875
14219,12,34,40,31824,-55208,2,0.0033750000000000004,1.026,0.020749999999999998
12194,12,34,42,30108,-49146,2,0.0015854922279792748,1.0429948186528497,0.026821243523316066
10173,12,34,44,6240,-8174,1,0.0,1.108,0.0
26767,12,36,28,21512.390000000003,-37250,2,0.008355330114413135,0.9887664801539948,0.012401013555444094
24697,12,36,30,33196.770000000004,-60912,2,0.00399999608395636,1.0259999999999998,0.017374997627781257
22651,12,36,32,33025.19,-59938,2,0.0012564923926251445,1.026,0.03080160810581256
20543,12,36,34,31995.6,-57429,2,0.0,1.026,0.0360214529497806
18408,12,36,36,31824,-56484,2,0.0005,1.026,0.01125
16325,12,36,38,31824,-55848,2,0.00175,1.026,0.0265
14262,12,36,40,31824,-55208,2,0.0027500000000000003,1.026,0.024
12238,12,36,42,28392,-43676,1,0.0016813186813186814,1.062043956043956,0.0067252747252747255
10214,12,36,44,6240,-8174,1,0.0,1.108,0.0
24746,12,38,30,12448.800000000001,-22821,2,0.006333333333333334,1.026,0.008
22695,12,38,32,29047.189999999995,-52696,2,0.003857141086624904,1.0260000000000002,0.05442857295318413
20590,12,38,34,33025.19,-59277,2,0.003518184755333732,1.026,0.08130845424356378
18457,12,38,36,31995.6,-56790,2,0.003145782545099952,1.026,0.02767089224768406
16365,12,38,38,31823.979999999996,-55848,2,0.003624997250501038,1.0260000000000002,0.015375000864128248
14301,12,38,40,31824,-55208,2,0.00075,1.026,0.018
12277,12,38,42,26676,-38206,1,0.0,1.083543859649123,0.004473684210526316
23762,12,40,30,8299.2,-15186,2,0.006,1.026,0.006500000000000001
22735,12,40,32,16598.38,-30124,2,0.006749999096297349,1.026,0.09224995993584917
20629,12,40,34,33025.16,-57454,2,0.004523376722474622,1.0259999999999998,0.06475200271550538
18497,12,40,36,32681.960000000006,-58011,2,0.004354648558409592,1.0259999999999998,0.022936986949375123
16398,12,40,38,31823.959999999992,-55848,2,0.004624994186769969,1.0260000000000002,0.006875000785571629
14335,12,40,40,31824,-55208,2,0.0,1.026,0.007875000000000002
12311,12,40,42,26130,-42344,2,0.0,1.0455820895522387,0.007307462686567165
23800,12,42,30,8299.2,-15186,2,0.006,1.026,0.012
22769,12,42,32,16598.4,-30124,2,0.00175,1.026,0.01175
20660,12,42,34,33196.759999999995,-59584,2,0.00462499442716699,1.026,0.009874999548148676
18527,12,42,36,33196.770000000004,-58920,2,0.005124995594450905,1.0259999999999998,0.028375002447527272
16424,12,42,38,31823.989999999998,-55848,2,0.0012499972505019012,1.026,0.015749997093387723
14360,12,42,40,19890,-34525,2,0.0,1.026,0.0054
12335,12,42,42,7956,-13684,2,0.0,1.026,0.004
23831,12,44,30,8299.2,-15186,2,0.003,1.026,0.010000000000000002
22794,12,44,32,16598.39,-30124,2,0.0037499974395106997,1.026,0.013500000903702108
20684,12,44,34,33196.72,-59584,2,0.009000000000000001,1.0259999999999998,0.010875000000000001
18548,12,44,36,33196.75,-58920,2,0.009249999171605653,1.026,0.02400000662715477
16442,12,44,38,31823.979999999996,-55848,2,0.005374997093386812,1.0260000000000002,0.012500003456512985
14374,12,44,40,23867.989999999998,-41446,2,0.0016666631752401439,1.026,0.00649999979051441
23856,12,46,30,8299.2,-15186,2,0.0055,1.026,0.008
22808,12,46,32,16598.39,-30124,2,0.007249999548148948,1.026,0.009499999096297895
20698,12,46,34,33196.72,-59584,2,0.008,1.0259999999999998,0.01025
18561,12,46,36,33025.12,-58617,2,0.009246102966469159,1.0259999999999996,0.01012564950558847
16456,12,46,38,32167.119999999995,-56450,2,0.0095,1.0260000000000002,0.013913676138864779
14388,12,46,40,23867.939999999995,-41446,2,0.009166666666666667,1.0260000000000002,0.009333333333333336
22820,12,48,32,16598.39,-30124,2,0.009250000150617018,1.026,0.006000000602468072
20712,12,48,34,33196.77,-59584,2,0.010375000941356646,1.026,0.009500000150617064
18573,12,48,36,32853.55,-58314,2,0.009378918564356058,1.0259999999999998,0.013747387725222998
16470,12,48,38,32510.32,-57052,2,0.00876055664785828,1.0259999999999998,0.0160263916196457
14402,12,48,40,23867.939999999995,-41446,2,0.008833333333333334,1.0260000000000002,0.010000000000000002
22838,12,50,32,16598.4,-15734,1,0.017249999999999998,1.026,0.006
19655,12,50,34,24897.589999999997,-44646,2,0.012166667938543452,1.0260000000000002,0.010166667135252851
18584,12,50,36,33025.16,-58617,2,0.011000001211197763,1.026,0.012612660771363408
16481,12,50,38,32510.36,-57052,2,0.008659308294340634,1.026,0.010463050239985039
14414,12,50,40,23867.989999999998,-41446,2,0.0033333309591632976,1.026,0.009000000000000001
21788,13,52,33,4149.6,-7510,2,0.015,1.026,0.007
20735,12,52,34,16598.4,-23102,2,0.015500000000000002,1.026,0.006
18594,12,52,36,33196.740000000005,-58566,2,0.010750001656789191,1.0259999999999998,0.006875000075308599
16492,12,52,38,32510.379999999997,-57052,2,0.009531669577531853,1.026,0.007617083528399239
14426,12,52,40,24039.6,-35072,2,0.00492018170019468,1.026,0.009323815704088256
20745,12,54,34,12448.800000000001,-21085,2,0.009666666666666667,1.026,0.004666666666666667
17542,12,54,36,20747.980000000003,-36246,2,0.008799999807210147,1.026,0.005600000578369557
16504,12,54,38,32681.979999999996,-51638,2,0.0123651568846196,1.0260000000000002,0.007740810685276719
14438,12,54,40,32167.199999999997,-47115,2,0.008080019398642096,1.026,0.011091658583899128
18614,12,56,36,15912,-28242,2,0.003,1.026,0.005
16514,12,56,38,31823.98,-20809,1,0.015625003535070098,1.026,0.006875000549899793
14446,12,56,40,23868,-41446,2,0.007833333333333335,1.026,0.0105
16526,12,58,38,11934,-20923,2,0.0,1.026,0.004666666666666667
14453,12,58,40,11934,-20763,2,0.0,1.026,0.004666666666666667
14461,13,60,40,3978,-6921,2,0,1.026,0.003
11330,14,8,42,12480,-16348,1,0.0,1.108,0.0
9269,14,8,44,24960,-32696,1,0.0,1.108,0.0
7461,14,8,46,12480,-16348,1,0.0,1.108,0.0
6064,15,9,48,3120,-4087,1,0,1.108,0
14474,14,10,38,6240,-8174,1,0.0,1.108,0.0
12386,14,10,40,18720,-24522,1,0.0,1.108,0.0
11355,14,10,42,24960,-32696,1,0.0,1.108,0.0
9333,14,10,44,24960,-32696,1,0.0,1.108,0.0
7495,14,10,46,24960,-32696,1,0.0,1.108,0.0
6135,14,10,48,18720,-24522,1,0.0,1.108,0.0
18788,15,13,35,4055.99,-7260,2,0.008,0.975,0.013
17703,14,12,36,20045.97,-35560,2,0.0048248979720113315,0.9749999999999999,0.009992217388332914
15553,14,12,38,25818,-35610,1,0.0,1.0875075528700906,0.0018489425981873114
13450,14,12,40,24960,-32696,1,0.0,1.108,0.0
11426,14,12,42,24960,-32696,1,0.0,1.108,0.0
9416,14,12,44,24960,-32696,1,0.0,1.108,0.0
7571,14,12,46,24960,-32696,1,0.0,1.108,0.0
6174,14,12,48,24960,-32696,1,0.0,1.108,0.0
21989,14,14,32,24257.989999999998,-44025,2,0.007167202229038763,0.9750000000000002,0.06186173668964329
19864,14,14,34,32057.969999999994,-57540,2,0.003883207826322129,0.975,0.030323604395412443
17725,14,14,36,31824,-56484,2,0.0,0.975,0.009625000000000002
15607,14,14,38,30966,-52974,2,0.0,0.9884005037783374,0.007322418136020152
13524,14,14,40,25818,-35530,1,0.0,1.0875075528700906,0.0012326283987915407
11513,14,14,42,24960,-32696,1,0.0,1.108,0.0
9507,14,14,44,24960,-32696,1,0.0,1.108,0.0
7652,14,14,46,24960,-32696,1,0.0,1.108,0.0
6253,14,14,48,21840,-28609,1,0.0,1.108,0.0
23069,15,17,31,4056,-7422,2,0.005,0.975,0.013
22006,14,16,32,32448,-58888,2,0.006125000000000001,0.9749999999999999,0.026749999999999996
19903,14,16,34,32292,-57960,2,0.0032657004830917873,0.9749999999999998,0.023164251207729473
17774,14,16,36,31902,-56623,2,0.0008899755501222494,0.9749999999999999,0.008391198044009781
15675,14,16,38,31824,-55848,2,0.0,0.975,0.004125
13608,14,16,40,30108,-49620,2,0.0,1.0025647668393782,0.004227979274611399
11601,14,16,42,24960,-32696,1,0.0,1.108,0.0
9599,14,16,44,24960,-32696,1,0.0,1.108,0.0
7747,14,16,46,24960,-32696,1,0.0,1.108,0.0
6334,14,16,48,12480,-16348,1,0.0,1.108,0.0
23092,14,18,30,26192.4,-26881,1,0.01214830256104824,1.0130160810005955,0.024511614055985707
22053,14,18,32,32448,-58888,2,0.005875000000000001,0.9749999999999999,0.040624999999999994
19956,14,18,34,32370,-58100,2,0.005373493975903614,0.9749999999999999,0.03327228915662651
17833,14,18,36,31824,-56484,2,0.004750000000000001,0.975,0.009625
15744,14,18,38,31824,-55848,2,0.005999999999999999,0.975,0.0065000000000000014
13692,14,18,40,31824,-55208,2,0.0038750000000000004,0.975,0.012125000000000002
11690,14,18,42,28392,-43676,2,0.0008406593406593407,1.0334615384615384,0.007005494505494506
9693,14,18,44,24960,-32696,1,0.0,1.108,0.0
7844,14,18,46,24960,-32696,1,0.0,1.108,0.0
6410,14,18,48,9360,-12261,1,0.0,1.108,0.0
25235,14,20,28,14742,84166,1,0.03333333333333333,1.046,0.018333333333333333
23149,14,20,30,30388.800000000003,-28981,2,0.010199691991786445,0.9979620123203286,0.02965349075975359
22114,14,20,32,32635.199999999997,-59230,2,0.005124282982791588,0.975,0.05036137667304016
20023,14,20,34,31980,-57400,2,0.006124390243902439,0.9749999999999999,0.03591463414634146
17905,14,20,36,31824,-56484,2,0.005874999999999999,0.975,0.011125
15822,14,20,38,31824,-55848,2,0.005999999999999999,0.975,0.01575
13776,14,20,40,31824,-55208,2,0.0055,0.975,0.016124999999999997
11778,14,20,42,30966,-51861,2,0.004367758186397985,0.9884005037783374,0.012974811083123424
9782,14,20,44,26676,-38046,1,0.0007456140350877193,1.108,0.0023859649122807015
7923,14,20,46,12480,-16348,1,0.0,1.108,0.0
32305,14,22,22,8580,-16429,2,0.0085,0.824,0.015500000000000002
30375,14,22,24,24570,554575,1,0.0686,1.046,0.09960000000000001
28366,14,22,26,39312,1134278,1,0.08349999999999999,1.0460000000000003,0.07825
26296,14,22,28,39312,1299042,1,0.09824999999999999,1.0460000000000003,0.020999999999999998
24235,14,22,30,34725.6,-30802,2,0.010116352201257861,0.9950943396226415,0.020842767295597486
22182,14,22,32,32822.39,-59572,2,0.006120721860900442,0.9749999999999999,0.027539924423541366
20095,14,22,34,31901.98,-57260,2,0.007124693200860887,0.9749999999999999,0.012740831133365388
17981,14,22,36,31824,-56484,2,0.005999999999999999,0.975,0.011749999999999998
15902,14,22,38,31824,-55848,2,0.005625,0.975,0.021375
13861,14,22,40,31824,-55208,2,0.0055,0.975,0.016
11856,14,22,42,23868,-40972,2,0.004333333333333334,0.975,0.019833333333333335
9859,14,22,44,3978,-6762,2,0,1.108,0.015
34786,15,25,19,4290,-8365,2,0.014,0.824,0.011
34021,14,24,20,25740,-49803,2,0.008833333333333334,0.824,0.0115
